00:40:57.321 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@77429040, org.springframework.security.web.context.SecurityContextPersistenceFilter@b9d018b, org.springframework.security.web.header.HeaderWriterFilter@f25f48a, org.springframework.web.filter.CorsFilter@2d2b6960, org.springframework.security.web.authentication.logout.LogoutFilter@2668c286, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@7c0f28f8, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2ffe243f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3e3cd6fe, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@38291795, org.springframework.security.web.session.SessionManagementFilter@3b2e5c0d, org.springframework.security.web.access.ExceptionTranslationFilter@a7cf42f, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@91da29b]
00:40:57.419 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9999"]
00:40:57.449 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 9999 (http) with context path ''
00:40:57.466 [main] INFO  com.example.tripadvisor.TripAdvisorApplication - Started TripAdvisorApplication in 5.423 seconds (JVM running for 6.769)
00:40:59.671 [http-nio-9999-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
00:40:59.672 [http-nio-9999-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
00:40:59.674 [http-nio-9999-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 2 ms
00:41:03.602 [http-nio-9999-exec-8] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
00:41:03.785 [http-nio-9999-exec-8] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
00:41:05.962 [http-nio-9999-exec-9] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/all, visitTime=Tue Jun 06 00:41:05 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=74, exceptionMessage=null)
00:41:07.747 [http-nio-9999-exec-2] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/edit, visitTime=Tue Jun 06 00:41:07 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=18, exceptionMessage=null)
00:41:13.654 [http-nio-9999-exec-1] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/upload, visitTime=Tue Jun 06 00:41:13 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=7, exceptionMessage=null)
00:41:14.638 [http-nio-9999-exec-4] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/update, visitTime=Tue Jun 06 00:41:14 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=13, exceptionMessage=null)
00:41:14.673 [http-nio-9999-exec-7] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/all, visitTime=Tue Jun 06 00:41:14 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=14, exceptionMessage=null)
00:42:35.630 [main] INFO  com.example.tripadvisor.TripAdvisorApplication - Starting TripAdvisorApplication using Java 1.8.0_131 on Alphabeta with PID 38216 (D:\TempProjects\TripAdvisor\target\classes started by EMPEROR PALPATINE in D:\TempProjects\TripAdvisor)
00:42:35.635 [main] INFO  com.example.tripadvisor.TripAdvisorApplication - No active profile set, falling back to default profiles: default
00:42:38.340 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9999 (http)
00:42:38.353 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9999"]
00:42:38.354 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
00:42:38.355 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.52]
00:42:38.504 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
00:42:38.504 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2752 ms
